| distributed init (rank 4, world 8): env://| distributed init (rank 1, world 8): env://

| distributed init (rank 3, world 8): env://
| distributed init (rank 6, world 8): env://
| distributed init (rank 5, world 8): env://
| distributed init (rank 0, world 8): env://
| distributed init (rank 7, world 8): env://
| distributed init (rank 2, world 8): env://
Using downloaded and verified file: /cpfs01/user/zhouyunsong/zhouys/Datasets/VLM/drivelm_train.json
Using downloaded and verified file: /cpfs01/user/zhouyunsong/zhouys/Datasets/VLM/drivelm_val.json
Using downloaded and verified file: /cpfs01/user/zhouyunsong/zhouys/Datasets/VLM/drivelm_val.json
======
Loading NuScenes tables for version v1.0-trainval...
23 category,
8 attribute,
4 visibility,
64386 instance,
12 sensor,
10200 calibrated_sensor,
2631083 ego_pose,
68 log,
850 scene,
34149 sample,
2631083 sample_data,
1166187 sample_annotation,
4 map,
Done loading in 28.014 seconds.
======
Reverse indexing ...
Done reverse indexing in 6.7 seconds.
======
======
Loading NuScenes tables for version v1.0-trainval...
23 category,
8 attribute,
4 visibility,
64386 instance,
12 sensor,
10200 calibrated_sensor,
2631083 ego_pose,
68 log,
850 scene,
34149 sample,
2631083 sample_data,
1166187 sample_annotation,
4 map,
Done loading in 28.973 seconds.
======
Reverse indexing ...
Done reverse indexing in 6.6 seconds.
======
======
Loading NuScenes tables for version v1.0-trainval...
23 category,
8 attribute,
4 visibility,
64386 instance,
12 sensor,
10200 calibrated_sensor,
2631083 ego_pose,
68 log,
850 scene,
34149 sample,
2631083 sample_data,
1166187 sample_annotation,
4 map,
Done loading in 32.918 seconds.
======
Reverse indexing ...
Done reverse indexing in 7.4 seconds.
======
Position interpolate from 16x16 to 26x26
Train: data epoch: [0]  [   0/7110]  eta: 2 days, 12:09:20  lr: 0.000000  loss: 6.5016  time: 30.4586  data: 0.0000  max mem: 42072
Train: data epoch: [0]  [  50/7110]  eta: 3:10:35  lr: 0.000001  loss: 5.4006  time: 1.0307  data: 0.0000  max mem: 58438
Train: data epoch: [0]  [ 100/7110]  eta: 2:32:12  lr: 0.000001  loss: 4.0517  time: 1.0023  data: 0.0000  max mem: 58438
Train: data epoch: [0]  [ 850/7110]  eta: 1:48:18  lr: 0.000009  loss: 1.6879  time: 0.9812  data: 0.0000  max mem: 65356
Train: data epoch: [0]  [ 900/7110]  eta: 1:47:17  lr: 0.000009  loss: 1.5742  time: 0.9676  data: 0.0000  max mem: 65356
Train: data epoch: [0]  [ 950/7110]  eta: 1:46:23  lr: 0.000010  loss: 0.6669  time: 1.0658  data: 0.0000  max mem: 65356
Train: data epoch: [0]  [1000/7110]  eta: 1:45:19  lr: 0.000010  loss: 0.3440  time: 1.0035  data: 0.0000  max mem: 65356
Train: data epoch: [0]  [1050/7110]  eta: 1:44:17  lr: 0.000010  loss: 1.0172  time: 0.9796  data: 0.0000  max mem: 65356
Train: data epoch: [0]  [1100/7110]  eta: 1:43:08  lr: 0.000010  loss: 1.6321  time: 0.9595  data: 0.0000  max mem: 65356
Train: data epoch: [0]  [1150/7110]  eta: 1:42:03  lr: 0.000010  loss: 0.9416  time: 0.9978  data: 0.0000  max mem: 65356
Train: data epoch: [0]  [1200/7110]  eta: 1:41:10  lr: 0.000010  loss: 0.6218  time: 0.9741  data: 0.0000  max mem: 65356
Train: data epoch: [0]  [1250/7110]  eta: 1:40:14  lr: 0.000010  loss: 0.3461  time: 1.0324  data: 0.0000  max mem: 65357
Train: data epoch: [0]  [1300/7110]  eta: 1:39:14  lr: 0.000010  loss: 0.7285  time: 1.0129  data: 0.0000  max mem: 65357
Train: data epoch: [0]  [1350/7110]  eta: 1:38:16  lr: 0.000010  loss: 1.3667  time: 0.9535  data: 0.0000  max mem: 65357
Train: data epoch: [0]  [1400/7110]  eta: 1:37:19  lr: 0.000010  loss: 0.4522  time: 0.9966  data: 0.0000  max mem: 65357
Train: data epoch: [0]  [1450/7110]  eta: 1:36:17  lr: 0.000010  loss: 0.5644  time: 0.9768  data: 0.0000  max mem: 65357
Train: data epoch: [0]  [1500/7110]  eta: 1:35:23  lr: 0.000010  loss: 1.3005  time: 1.0216  data: 0.0000  max mem: 65357
Train: data epoch: [0]  [1550/7110]  eta: 1:34:25  lr: 0.000010  loss: 0.5594  time: 0.9618  data: 0.0000  max mem: 65357
Train: data epoch: [0]  [1600/7110]  eta: 1:33:28  lr: 0.000010  loss: 0.5559  time: 0.9722  data: 0.0000  max mem: 65357
Train: data epoch: [0]  [1650/7110]  eta: 1:32:30  lr: 0.000010  loss: 0.9278  time: 1.0097  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [1700/7110]  eta: 1:31:38  lr: 0.000010  loss: 0.5999  time: 1.0137  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [1750/7110]  eta: 1:30:37  lr: 0.000010  loss: 1.0397  time: 0.9309  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [1800/7110]  eta: 1:29:44  lr: 0.000010  loss: 1.2620  time: 0.9763  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [1850/7110]  eta: 1:28:53  lr: 0.000010  loss: 0.3886  time: 1.0244  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [1900/7110]  eta: 1:28:00  lr: 0.000010  loss: 0.1456  time: 1.0304  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [1950/7110]  eta: 1:27:05  lr: 0.000010  loss: 1.0779  time: 1.0211  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2000/7110]  eta: 1:26:19  lr: 0.000010  loss: 0.4749  time: 1.0022  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2050/7110]  eta: 1:25:27  lr: 0.000010  loss: 0.6130  time: 1.0110  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2100/7110]  eta: 1:24:31  lr: 0.000010  loss: 0.8592  time: 0.9805  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2150/7110]  eta: 1:23:36  lr: 0.000010  loss: 0.4593  time: 0.9534  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2200/7110]  eta: 1:22:45  lr: 0.000010  loss: 0.3571  time: 1.0000  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2250/7110]  eta: 1:21:52  lr: 0.000010  loss: 0.5673  time: 1.0239  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2300/7110]  eta: 1:20:57  lr: 0.000010  loss: 0.8432  time: 0.9760  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2350/7110]  eta: 1:20:07  lr: 0.000010  loss: 0.2927  time: 1.0056  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2400/7110]  eta: 1:19:14  lr: 0.000010  loss: 0.2978  time: 0.9678  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2450/7110]  eta: 1:18:19  lr: 0.000010  loss: 0.2470  time: 0.9848  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2500/7110]  eta: 1:17:27  lr: 0.000010  loss: 0.3668  time: 0.9464  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2550/7110]  eta: 1:16:36  lr: 0.000010  loss: 1.0870  time: 0.9780  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2600/7110]  eta: 1:15:43  lr: 0.000010  loss: 1.0982  time: 1.0211  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2650/7110]  eta: 1:14:50  lr: 0.000010  loss: 0.4978  time: 0.9387  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2700/7110]  eta: 1:13:59  lr: 0.000010  loss: 1.1012  time: 1.0181  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2750/7110]  eta: 1:13:07  lr: 0.000010  loss: 0.8816  time: 0.9712  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2800/7110]  eta: 1:12:17  lr: 0.000010  loss: 0.1559  time: 1.0145  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2850/7110]  eta: 1:11:27  lr: 0.000010  loss: 0.4475  time: 1.0214  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2900/7110]  eta: 1:10:38  lr: 0.000010  loss: 0.5591  time: 1.0550  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [2950/7110]  eta: 1:09:49  lr: 0.000010  loss: 0.7071  time: 1.0602  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3000/7110]  eta: 1:09:01  lr: 0.000010  loss: 0.5700  time: 1.0078  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3050/7110]  eta: 1:08:11  lr: 0.000010  loss: 0.7454  time: 1.0204  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3100/7110]  eta: 1:07:20  lr: 0.000010  loss: 0.5962  time: 0.9743  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3150/7110]  eta: 1:06:30  lr: 0.000010  loss: 0.4963  time: 1.0070  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3200/7110]  eta: 1:05:38  lr: 0.000010  loss: 1.0698  time: 0.9953  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3250/7110]  eta: 1:04:46  lr: 0.000010  loss: 0.5719  time: 0.9343  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3300/7110]  eta: 1:03:55  lr: 0.000010  loss: 0.4294  time: 1.0093  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3350/7110]  eta: 1:03:07  lr: 0.000010  loss: 0.4175  time: 1.0101  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3400/7110]  eta: 1:02:16  lr: 0.000010  loss: 0.7675  time: 0.9688  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3450/7110]  eta: 1:01:25  lr: 0.000010  loss: 0.7682  time: 0.9567  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3500/7110]  eta: 1:00:36  lr: 0.000010  loss: 0.7332  time: 1.0182  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3550/7110]  eta: 0:59:44  lr: 0.000010  loss: 0.1499  time: 1.0034  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3600/7110]  eta: 0:58:54  lr: 0.000010  loss: 0.6498  time: 1.0370  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3650/7110]  eta: 0:58:03  lr: 0.000010  loss: 0.4494  time: 1.0034  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3700/7110]  eta: 0:57:12  lr: 0.000010  loss: 0.9037  time: 0.9817  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3750/7110]  eta: 0:56:21  lr: 0.000010  loss: 1.0678  time: 0.9796  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3800/7110]  eta: 0:55:30  lr: 0.000010  loss: 0.2957  time: 0.9692  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3850/7110]  eta: 0:54:39  lr: 0.000010  loss: 0.1938  time: 0.9709  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3900/7110]  eta: 0:53:47  lr: 0.000010  loss: 0.9880  time: 0.9811  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [3950/7110]  eta: 0:52:56  lr: 0.000010  loss: 0.5571  time: 1.0035  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4000/7110]  eta: 0:52:05  lr: 0.000010  loss: 0.7357  time: 0.9282  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4050/7110]  eta: 0:51:14  lr: 0.000010  loss: 0.6105  time: 0.9521  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4100/7110]  eta: 0:50:24  lr: 0.000010  loss: 0.3309  time: 0.9905  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4150/7110]  eta: 0:49:33  lr: 0.000010  loss: 1.9514  time: 0.9669  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4200/7110]  eta: 0:48:43  lr: 0.000010  loss: 0.4184  time: 1.0145  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4250/7110]  eta: 0:47:53  lr: 0.000010  loss: 0.3231  time: 0.9757  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4300/7110]  eta: 0:47:01  lr: 0.000010  loss: 0.6304  time: 0.9631  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4350/7110]  eta: 0:46:10  lr: 0.000010  loss: 0.6268  time: 0.9483  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4400/7110]  eta: 0:45:19  lr: 0.000010  loss: 0.2668  time: 0.9801  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4450/7110]  eta: 0:44:29  lr: 0.000010  loss: 0.3888  time: 0.9937  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4500/7110]  eta: 0:43:39  lr: 0.000010  loss: 2.0125  time: 1.0190  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4550/7110]  eta: 0:42:49  lr: 0.000010  loss: 1.0871  time: 1.0560  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4600/7110]  eta: 0:41:58  lr: 0.000010  loss: 0.5307  time: 1.0194  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4650/7110]  eta: 0:41:08  lr: 0.000010  loss: 0.2036  time: 1.0346  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4700/7110]  eta: 0:40:17  lr: 0.000010  loss: 0.4397  time: 0.9794  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4750/7110]  eta: 0:39:28  lr: 0.000010  loss: 0.6668  time: 1.0262  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4800/7110]  eta: 0:38:37  lr: 0.000010  loss: 0.2257  time: 1.0023  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4850/7110]  eta: 0:37:47  lr: 0.000010  loss: 0.2105  time: 0.9614  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4900/7110]  eta: 0:36:57  lr: 0.000010  loss: 0.4173  time: 0.9980  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [4950/7110]  eta: 0:36:08  lr: 0.000010  loss: 1.2362  time: 0.9785  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [5000/7110]  eta: 0:35:17  lr: 0.000010  loss: 0.6918  time: 0.9911  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [5050/7110]  eta: 0:34:27  lr: 0.000010  loss: 0.5450  time: 1.0044  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [5100/7110]  eta: 0:33:37  lr: 0.000010  loss: 0.3980  time: 1.0172  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [5150/7110]  eta: 0:32:47  lr: 0.000010  loss: 1.1131  time: 0.9743  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [5200/7110]  eta: 0:31:56  lr: 0.000010  loss: 0.3683  time: 0.9795  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [5250/7110]  eta: 0:31:07  lr: 0.000010  loss: 1.9829  time: 1.0362  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [5300/7110]  eta: 0:30:17  lr: 0.000010  loss: 0.4070  time: 1.0176  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [5350/7110]  eta: 0:29:27  lr: 0.000010  loss: 0.4344  time: 0.9986  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [5400/7110]  eta: 0:28:36  lr: 0.000010  loss: 0.1414  time: 0.9823  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [5450/7110]  eta: 0:27:45  lr: 0.000010  loss: 0.7159  time: 0.9764  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [5500/7110]  eta: 0:26:55  lr: 0.000010  loss: 0.1077  time: 0.9687  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [5550/7110]  eta: 0:26:05  lr: 0.000010  loss: 0.4359  time: 1.0120  data: 0.0000  max mem: 65660
Train: data epoch: [0]  [5600/7110]  eta: 0:25:14  lr: 0.000010  loss: 0.1714  time: 0.9678  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [5650/7110]  eta: 0:24:24  lr: 0.000010  loss: 0.6747  time: 1.0114  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [5700/7110]  eta: 0:23:34  lr: 0.000010  loss: 0.2987  time: 0.9960  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [5750/7110]  eta: 0:22:44  lr: 0.000010  loss: 0.4057  time: 0.9826  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [5800/7110]  eta: 0:21:53  lr: 0.000010  loss: 0.1453  time: 0.9867  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [5850/7110]  eta: 0:21:03  lr: 0.000010  loss: 0.8887  time: 1.0071  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [5900/7110]  eta: 0:20:13  lr: 0.000010  loss: 1.0727  time: 0.9647  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [5950/7110]  eta: 0:19:23  lr: 0.000010  loss: 0.1757  time: 1.0356  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6000/7110]  eta: 0:18:33  lr: 0.000010  loss: 2.0410  time: 1.0220  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6050/7110]  eta: 0:17:42  lr: 0.000010  loss: 1.0010  time: 0.9509  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6100/7110]  eta: 0:16:52  lr: 0.000010  loss: 0.7885  time: 1.0523  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6150/7110]  eta: 0:16:02  lr: 0.000010  loss: 0.2775  time: 1.0009  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6200/7110]  eta: 0:15:12  lr: 0.000010  loss: 0.2934  time: 0.9621  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6250/7110]  eta: 0:14:22  lr: 0.000010  loss: 0.2545  time: 0.9928  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6300/7110]  eta: 0:13:32  lr: 0.000010  loss: 0.8846  time: 0.9988  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6350/7110]  eta: 0:12:42  lr: 0.000010  loss: 0.1417  time: 0.9509  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6400/7110]  eta: 0:11:52  lr: 0.000010  loss: 0.7561  time: 0.9880  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6450/7110]  eta: 0:11:02  lr: 0.000010  loss: 0.8289  time: 0.9936  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6500/7110]  eta: 0:10:11  lr: 0.000010  loss: 0.5405  time: 0.9776  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6550/7110]  eta: 0:09:21  lr: 0.000010  loss: 0.6291  time: 0.9902  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6600/7110]  eta: 0:08:31  lr: 0.000010  loss: 0.6837  time: 0.9936  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6650/7110]  eta: 0:07:41  lr: 0.000010  loss: 0.6745  time: 1.0140  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6700/7110]  eta: 0:06:51  lr: 0.000010  loss: 0.7464  time: 0.9802  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6750/7110]  eta: 0:06:00  lr: 0.000010  loss: 1.0512  time: 0.9939  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6800/7110]  eta: 0:05:10  lr: 0.000010  loss: 0.6514  time: 0.9822  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6850/7110]  eta: 0:04:20  lr: 0.000010  loss: 0.6837  time: 1.0058  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6900/7110]  eta: 0:03:30  lr: 0.000010  loss: 0.3574  time: 0.9397  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [6950/7110]  eta: 0:02:40  lr: 0.000010  loss: 1.8058  time: 0.9475  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [7000/7110]  eta: 0:01:50  lr: 0.000010  loss: 0.6520  time: 0.9473  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [7050/7110]  eta: 0:01:00  lr: 0.000010  loss: 0.5125  time: 1.0030  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [7100/7110]  eta: 0:00:10  lr: 0.000010  loss: 1.0908  time: 0.9557  data: 0.0000  max mem: 65949
Train: data epoch: [0]  [7109/7110]  eta: 0:00:01  lr: 0.000010  loss: 1.5752  time: 1.0843  data: 0.0000  max mem: 65949
Train: data epoch: [0] Total time: 1:58:45 (1.0022 s / it)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
